Weapons		
ID	Name	Description
1442014	Silver Snowboard	
1442015	Golden Snowboard	
1442016	Dark Snowboard	
1442017	Blood Snowboard	
1442018	Frozen Tuna	
1442019	Eclipse	
1442020	Hellslayer	
1442021	Yellow Mop	
1442022	White Mop	
1442023	Maroon Mop	
1442024	Maple Scorpio	
1442025	Guan Yu Pole Arm	
1442026	Red Surfboard	
1442027	Green Surfboard	
1442028	Black Surfboard	
1442029	Gold Surfboard	
1442030	Maple Snowboard	
1442031	The Nine Dragons	
1442032	Skylar	
1442033	The Gold Dragon	
1442034	Eclipse	
1442035	The Nine Dragons	
1442036	Skylar	
1442037	The Gold Dragon	
1442038	Eclipse	
1442039	Frozen Tuna	
1442040	The Nine Dragons	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1442041	Skylar	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1442042	The Gold Dragon	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1442043	Eclipse	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1442044	Zedbug	
1442045	Dragon Chelbird	
1442046	Super Snowboard	
1442047	Yellow Valentine Rose	
1442048	Red Valentine Rose	
1442049	Blue Valentine Rose	
1442050	White Valentine Rose	
1442051	Maple Karstan	
1442052	Maple 1500 Anniv. Flag	
1442053	Pink Flower Tube	
1442054	Red Surfboard	
1442055	Green Surfboard	
1442056	Sky Blue Surfboard	
1442057	Purple Surfboard	
1442060	Heavenly Messenger	One of the Glimmer Man's custom weapons, this legendary poleaxe is said to strengthen the will of the bearer in battle.
1442061	Versalmas Cactus	
1452000	Battle Bow	
1452001	Hunter's Bow	
1452002	War Bow	
1452003	Composite Bow	
1452004	Asianic Bow	
1452005	Ryden	
1452006	Red Viper	
1452007	Vaulter 2000	
1452008	Olympus	
1452009	Red Hinkel	
1452010	Blue Hinkel	
1452011	Golden Hinkel	
1452012	Marine Arund	
1452013	Fire Arund	
1452014	Golden Arund	
1452015	Dark Arund	
1452016	Maple Bow	
1452017	Metus	
1452018	Bow of Magical Destruction	
1452019	White Nisrock	
1452020	Golden Nisrock	
1452021	Dark Nisrock	
1452022	Maple Soul Searcher	
1452023	Cao Cao Bow	
1452025	Blue Metus	
1452026	Black Metus	
1452027	Ryden	
1452028	Olympus	
1452029	Asianic Bow	
1452030	Golden Hinkel	
1452031	Dark Arund	
1452032	Ryden	
1452033	Olympus	
1452034	Asianic Bow	
1452035	Golden Hinkel	
1452036	Dark Arund	
1452038	Ryden	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1452039	Olympus	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1452040	Asianic Bow	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1452041	Golden Hinkel	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1452042	Dark Arund	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1452044	Dragon Shiner Bow	
1452045	Maple Kandiva Bow	
1452046	Maple 1500 Anniv. Flag	
1452047	Barracuda Bow	
1452048	Pink Flower Tube	
1452049	Singapore Flag (Bow)	
1452050	Malaysia Flag (Bow)	
1452051	Beginner Bowman's bow	
1452052	Andromeda Bow	One of the Glimmer Man's custom weapons, this hybrid bow is powered by an extradimensional essence for high-impact attacks.
1452053	Winkel	
1462000	Mountain Crossbow	
1462001	Crossbow	
1462002	Battle Crossbow	
1462003	Balanche	
1462004	Eagle Crow	
1462005	Heckler	
1462006	Silver Crow	
1462007	Rower	
1462008	Golden Crow	
1462009	Gross Jaeger	
1462010	Marine Raven	
1462011	Fire Raven	
1462012	Golden Raven	
1462013	Dark Raven	
1462014	Maple Crow	
1462015	White Neschere	
1462016	Golden Neschere	
1462017	Dark Neschere	
1462018	Casa Crow	
1462019	Maple Crossbow	
1462020	Hwa Ryung Ji No	
1462021	Dark Crow	
1462022	Yellow Crow	
1462023	Mountain Crossbow	
1462024	Rower	
1462025	Golden Crow	
1462026	Gross Jaeger	
1462027	Dark Raven	
1462028	Mountain Crossbow	
1462029	Rower	
1462030	Golden Crow	
1462031	Gross Jaeger	
1462032	Dark Raven	
1462033	Mountain Crossbow	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1462034	Rower	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1462035	Golden Crow	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1462036	Gross Jaeger	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1462037	Dark Raven	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1462039	Dragon Shiner Cross	
1462040	Maple Nishada	
1462041	Maple 1500 Anniv. Flag	
1462042	River Rattler	
1462043	Pink Flower Tube	
1462046	Void Hunter	One of the Glimmer Man's custom weapons, this crossbow is composed of a weightless material said to have originated from Versal.
1472000	Garnier	
1472001	Steel Titans	
1472002	Mithril Titans	
1472003	Gold Titans	
1472004	Bronze Igor	
1472005	Steel Igor	
1472006	Adamantium Igor	
1472007	Meba	
1472008	Steel Guards	
1472009	Mithril Guards	
1472010	Adamantium Guards	
1472011	Bronze Guardian	
1472012	Silver Guardian	
1472013	Dark Guardian	
1472014	Steel Avarice	
1472015	Blood Avarice	
1472016	Adamantium Avarice	
1472017	Dark Avarice	
1472018	Steel Slain	
1472019	Blood Slain	
1472020	Sapphire Slain	
1472021	Dark Slain	
1472022	Bronze Gigantic	
1472023	Blood Gigantic	
1472024	Sapphire Gigantic	
1472025	Dark Gigantic	
1472026	Brown Scarab	
1472027	Green Scarab	
1472028	Blue Scarab	
1472029	Black Scarab	
1472030	Maple Claw	
1472031	Black Mamba	
1472032	Maple Kandayo	
1472033	Casters	
1472034	Adamantium Guards	
1472035	Dark Slain	
1472036	Dark Gigantic	
1472037	Black Scarab	
1472038	Black Mamba	
1472039	Adamantium Guards	
1472040	Dark Slain	
1472041	Dark Gigantic	
1472042	Black Scarab	
1472043	Black Mamba	
1472045	Adamantium Guards	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1472046	Dark Slain	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1472047	Dark Gigantic	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1472048	Black Scarab	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1472049	Black Mamba	#cInternet Cafe-only item. Disappears after exiting the game.\n#
1472051	Dragon Green Sleve	
1472052	Dragon Purple Sleve	
1472053	Red Craven	
1472054	Shinobi Bracer	
1472055	Maple Skanda	
1472056	Maple 1500 Anniv. Flag	
1472057	Celestial Python	
1472058	Pink Flower Tube	
1472061	Beginner Thief Wrist Guard	
1472062	Black Hole	One of the Glimmer Man's custom weapons, this claw is powered by a vortex of stardust particles, allowing its user to throw stars at supreme speeds. No enemy can escape its power.
1472063	Magical Mitten	A finely-woven mitten that emits warmth all over those fortunate enough to wear it. Enables one to withstand even the harshest of conditions.
1472064	Neva	
1602000	Basic Skill Effect (warrior)	Attach to your weapon for an added effect to your 1st job skills. (warriors only)
1602001	Basic Skill Effect (magician)	Attach to your weapon for an added effect to your 1st job skills. (magicians only)
1602002	Basic Skill Effect (bowman)	Attach to your weapon for an added effect to your 1st job skills. (bowmen only)
1602003	Basic Skill Effect (thief)	Attach to your weapon for an added effect to your 1st job skills. (thieves only)
1602004	Combo Skill Effect (warrior)	Attach to your weapon for an added effect to your 1st & 2nd job skills. (warriors only)
1602005	Combo Skill Effect (magician)	Attach to your weapon for an added effect to your 1st & 2nd job skills. (magicians only)
1602006	Combo Skill Effect (bowman)	Attach to your weapon for an added effect to your 1st & 2nd job skills. (bowmen only)
1602007	Combo Skill Effect (thief)	Attach to your weapon for an added effect to your 1st & 2nd job skills. (thieves only)
1702000	Dual Plasma Blade	A glowing dagger that masks over an equipped #cdagger#.
1702001	Bouquet	A pretty bouquet that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, or a dagger#.
1702002	Wooden Slingshot	A toy wooden slingshot that masks over an equipped #cbow#.
1702003	Plastic Slingshot	A toy plastic slingshot that masks over an equipped #cbow#.
1702004	Angel Wand	A sparkling Angel Wand that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, dagger, or a staff#.
1702005	Yellow Candy Cane	A yellow candy cane that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, or a staff#.
1702006	Red Candy Cane	A red candy cane that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, or a staff#.
1702007	Green Candy Cane	A green candy cane that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, or a staff#.
1702008	Santa Sack	A package full of surprises that masks over an equipped #ctwo-handed axe or two-handed blunt weapon#.
1702009	Tiger Paw	A sharp tiger paw that masks over an equipped #cclaw#.
1702010	Orange Toy Hammer	An orange toy hammer that masks over an equipped #ctwo-handed sword#.
1702011	Pink Toy Hammer	A pink toy hammer that masks over an equipped #ctwo-handed sword#.
1702012	Yellow Spatula	A clean spatula that masks over an equipped #cwand or a staff#.
1702013	Teddy Bear	An adorable teddy bear that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, or a staff#.
1702014	Toy Rifle	A huge toy rifle that masks over an equipped #ccrossbow#.
1702015	Bug Net	A long bug net that masks over an equipped #cspear and pole arm#.
1702016	Picnic Basket	A picnic basket that masks over an equipped #cdagger#.
1702017	Pink Rabbit Puppet	A pink bunny that masks over an equipped #cclaw#.
1702018	Vanilla Ice Cream	A tasty-looking vanilla ice cream that masks over an equipped #cdagger, wand, or a staff#.
1702019	Pillow	A very comfortable-looking pillow that masks over an equipped #cone-handed sword, one-handed axe, or a one-handed blunt weapon#.
1702020	Lollipop	A sweet-looking candy that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, wand, dagger or a staff#.
1702021	Black Electric Guitar	A black electric guitar that masks over an equipped #cpole arm#.
1702022	Brown Electric Guitar	An electric guitar with a brown frame that can be equipped as a #cPole Arm#.
1702023	Green Electric Guitar	A green electric guitar that masks over an equipped #cpole arm#.
1702024	Cupid's Bow	A Cupid Bow that masks over an equipped #cbow#.
1702025	Cherub's Bow	An Angel Bow that masks over an equipped #cbow#.
1702026	Cupid's Crossbow	A cupid crossbow that masks over an equipped #ccrossbow#.
1702027	Blazing Sword	A blazing sword that masks over an equipped #cone-handed sword, one-handed blunt weapon, one-handed axe, two-handed sword, two-handed blunt weapon, two-handed axe, dagger, staff, or a wand#.
1702028	Donut	A warm, freshly-baked donut that masks over an equipped #cclaw#.
1702029	White Rabbit's Foot	A cute glove that resembles a foot of a white bunny that masks over an equipped #cclaw#.
1702030	Diao Chan Sword	Diao Chan's weapon that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, or a dagger#.
1702031	Liu Bei Sword	Liu Bei's sword that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, or a dagger#.
1702032	Zhu-Ge-Liang Wand	Zhu-Ge-Liang's weapon that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, wand or a staff#.
1702033	Sun Quan Staff	Sun Quan's staff that masks over an equipped #cwand or a staff#.
1702034	Guan Yu Spear	Guan Yu's weapon that masks over an equipped #ca spear, two-handed axe, two-handed mace, pole arm, or as a two-handed sword#.
1702035	Cao Cao Bow	Cao Cao's bows that masks over an equipped #cbow#.
1702036	Witch's Broom	A witch broom that masks over an equipped #cspear, or a pole arm#.
1702037	Coffee Pot	A coffee pot that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, wand or a staff#.
1702038	Horoscope Claw	A horoscope themed claw that masks over an equipped #cclaw#.
1702039	Horoscope Net	A horoscope themed net that masks over an equipped #ca spear, two-handed axe, two-handed mace, pole arm, or as a two-handed sword#.
1702040	Horoscope Bow	A horoscope themed bow that masks over an equipped #cbow#.
1702041	Horoscope Sword	A horoscope themed net that masks over an equipped #cone-handed weapon#.
1702042	Microphone	A microphone that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, wand or a staff#.
1702043	Poo Stick	It's crap attack time! A stick with poo on it that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, dagger, wand or a staff#.
1702044	Toy Machine Gun	A toy machine gun that masks over an equipped #ccrossbow#.
1702045	Sunflower Stalk	A sunflower stalk that masks over an equipped #ctwo-handed sword, two-handed axe, two-handed blunt weapon, spears, and pole arms#.
1702046	Horoscope Crossbow	A horoscope themed crossbow that masks over an equipped #ccrossbow#.
1702047	Snowflake Staff	A snowflake stick that masks over an equipped #cone-haned sword, one-handed axe, one-handed blunt weapon, dagger, wand, or a staff#.
1702048	Rubber Towel	A rubber towel that masks over an equipped #cclaw#.
1702049	Snowman Claw	A miniature snowman accent that masks over an equipped #cclaw#.
1702050	Cellphone	A cellphone that masks over an equipped #cone-handed sword, one-handed axe, one-handed blunt weapon, or a dagger#.
